date,area,area_type,population,cases,cumulative_cases
10/3/2021,Alameda,County,1685886,108,116124
10/4/2021,Alameda,County,1685886,143,116267
10/5/2021,Alameda,County,1685886,162,116429
10/6/2021,Alameda,County,1685886,145,116574
10/7/2021,Alameda,County,1685886,137,116711
10/8/2021,Alameda,County,1685886,120,116831
10/9/2021,Alameda,County,1685886,82,116913
10/10/2021,Alameda,County,1685886,98,117011
10/11/2021,Alameda,County,1685886,119,117130
10/12/2021,Alameda,County,1685886,143,117273
10/13/2021,Alameda,County,1685886,103,117376
10/14/2021,Alameda,County,1685886,106,117482
10/15/2021,Alameda,County,1685886,108,117590
10/16/2021,Alameda,County,1685886,72,117662
10/17/2021,Alameda,County,1685886,89,117751
10/18/2021,Alameda,County,1685886,152,117903
10/19/2021,Alameda,County,1685886,137,118040
10/20/2021,Alameda,County,1685886,123,118163
10/21/2021,Alameda,County,1685886,121,118284
10/22/2021,Alameda,County,1685886,115,118399
10/23/2021,Alameda,County,1685886,82,118481
10/24/2021,Alameda,County,1685886,88,118569
10/25/2021,Alameda,County,1685886,132,118701
10/26/2021,Alameda,County,1685886,143,118844
10/27/2021,Alameda,County,1685886,140,118984
10/28/2021,Alameda,County,1685886,122,119106
10/29/2021,Alameda,County,1685886,123,119229
10/30/2021,Alameda,County,1685886,82,119311
10/31/2021,Alameda,County,1685886,61,119372
11/1/2021,Alameda,County,1685886,142,119514
11/2/2021,Alameda,County,1685886,138,119652
11/3/2021,Alameda,County,1685886,145,119797
11/4/2021,Alameda,County,1685886,142,119939
11/5/2021,Alameda,County,1685886,116,120055
11/6/2021,Alameda,County,1685886,84,120139
11/7/2021,Alameda,County,1685886,64,120203
11/8/2021,Alameda,County,1685886,159,120362
11/9/2021,Alameda,County,1685886,144,120506
11/10/2021,Alameda,County,1685886,136,120642
11/11/2021,Alameda,County,1685886,110,120752
11/12/2021,Alameda,County,1685886,114,120866
11/13/2021,Alameda,County,1685886,88,120954
11/14/2021,Alameda,County,1685886,69,121023
11/15/2021,Alameda,County,1685886,174,121197
11/16/2021,Alameda,County,1685886,158,121355
11/17/2021,Alameda,County,1685886,107,121462
11/18/2021,Alameda,County,1685886,122,121584
11/19/2021,Alameda,County,1685886,125,121709
11/20/2021,Alameda,County,1685886,75,121784
11/21/2021,Alameda,County,1685886,94,121878
11/22/2021,Alameda,County,1685886,133,122011
11/23/2021,Alameda,County,1685886,115,122126
11/24/2021,Alameda,County,1685886,119,122245
11/25/2021,Alameda,County,1685886,63,122308
11/26/2021,Alameda,County,1685886,109,122417
11/27/2021,Alameda,County,1685886,108,122525
11/28/2021,Alameda,County,1685886,98,122623
11/29/2021,Alameda,County,1685886,219,122842
11/30/2021,Alameda,County,1685886,161,123003
12/1/2021,Alameda,County,1685886,172,123175
12/2/2021,Alameda,County,1685886,151,123326
12/3/2021,Alameda,County,1685886,158,123484
12/4/2021,Alameda,County,1685886,94,123578
12/5/2021,Alameda,County,1685886,114,123692
12/6/2021,Alameda,County,1685886,185,123877
12/7/2021,Alameda,County,1685886,166,124043
12/8/2021,Alameda,County,1685886,175,124218
12/9/2021,Alameda,County,1685886,151,124369
12/10/2021,Alameda,County,1685886,144,124513
12/11/2021,Alameda,County,1685886,124,124637
12/12/2021,Alameda,County,1685886,139,124776
12/13/2021,Alameda,County,1685886,282,125058
12/14/2021,Alameda,County,1685886,291,125349
12/15/2021,Alameda,County,1685886,333,125682
12/16/2021,Alameda,County,1685886,328,126010
12/17/2021,Alameda,County,1685886,380,126390
12/18/2021,Alameda,County,1685886,344,126734
12/19/2021,Alameda,County,1685886,411,127145
12/20/2021,Alameda,County,1685886,894,128039
12/21/2021,Alameda,County,1685886,967,129006
12/22/2021,Alameda,County,1685886,1024,130030
12/23/2021,Alameda,County,1685886,957,130987
12/24/2021,Alameda,County,1685886,736,131723
12/25/2021,Alameda,County,1685886,622,132345
12/26/2021,Alameda,County,1685886,1090,133435
12/27/2021,Alameda,County,1685886,2123,135558
12/28/2021,Alameda,County,1685886,2682,138240
12/29/2021,Alameda,County,1685886,3168,141408
12/30/2021,Alameda,County,1685886,3243,144651
12/31/2021,Alameda,County,1685886,1304,145955
1/1/2022,Alameda,County,1685886,821,146776
1/2/2022,Alameda,County,1685886,1886,148662
1/3/2022,Alameda,County,1685886,4576,153238
1/4/2022,Alameda,County,1685886,6144,159382
1/5/2022,Alameda,County,1685886,5621,165003
1/6/2022,Alameda,County,1685886,5109,170112
1/7/2022,Alameda,County,1685886,5248,175360
1/8/2022,Alameda,County,1685886,2690,178050
1/9/2022,Alameda,County,1685886,1903,179953
1/10/2022,Alameda,County,1685886,4497,184450
1/11/2022,Alameda,County,1685886,5062,189512
1/12/2022,Alameda,County,1685886,4435,193947
1/13/2022,Alameda,County,1685886,4556,198503
1/14/2022,Alameda,County,1685886,4242,202745
1/15/2022,Alameda,County,1685886,2031,204776
1/16/2022,Alameda,County,1685886,1342,206118
1/17/2022,Alameda,County,1685886,3042,209160
1/18/2022,Alameda,County,1685886,4652,213812
1/19/2022,Alameda,County,1685886,3336,217148
1/20/2022,Alameda,County,1685886,3361,220509
1/21/2022,Alameda,County,1685886,3054,223563
1/22/2022,Alameda,County,1685886,1575,225138
1/23/2022,Alameda,County,1685886,1059,226197
1/24/2022,Alameda,County,1685886,2691,228888
1/25/2022,Alameda,County,1685886,2463,231351
1/26/2022,Alameda,County,1685886,1880,233231
1/27/2022,Alameda,County,1685886,1884,235115
1/28/2022,Alameda,County,1685886,1586,236701
1/29/2022,Alameda,County,1685886,945,237646
1/30/2022,Alameda,County,1685886,672,238318
1/31/2022,Alameda,County,1685886,1553,239871
2/1/2022,Alameda,County,1685886,1355,241226
2/2/2022,Alameda,County,1685886,1073,242299
2/3/2022,Alameda,County,1685886,954,243253
2/4/2022,Alameda,County,1685886,774,244027
2/5/2022,Alameda,County,1685886,489,244516
2/6/2022,Alameda,County,1685886,415,244931
2/7/2022,Alameda,County,1685886,908,245839
2/8/2022,Alameda,County,1685886,719,246558
2/9/2022,Alameda,County,1685886,628,247186
2/10/2022,Alameda,County,1685886,532,247718
2/11/2022,Alameda,County,1685886,523,248241
2/12/2022,Alameda,County,1685886,284,248525
2/13/2022,Alameda,County,1685886,221,248746
2/14/2022,Alameda,County,1685886,488,249234
2/15/2022,Alameda,County,1685886,429,249663
2/16/2022,Alameda,County,1685886,354,250017
2/17/2022,Alameda,County,1685886,308,250325
2/18/2022,Alameda,County,1685886,264,250589
2/19/2022,Alameda,County,1685886,165,250754
2/20/2022,Alameda,County,1685886,170,250924
2/21/2022,Alameda,County,1685886,229,251153
2/22/2022,Alameda,County,1685886,282,251435
2/23/2022,Alameda,County,1685886,249,251684
2/24/2022,Alameda,County,1685886,224,251908
2/25/2022,Alameda,County,1685886,209,252117
2/26/2022,Alameda,County,1685886,124,252241
2/27/2022,Alameda,County,1685886,113,252354
2/28/2022,Alameda,County,1685886,273,252627
3/1/2022,Alameda,County,1685886,222,252849
3/2/2022,Alameda,County,1685886,169,253018
3/3/2022,Alameda,County,1685886,176,253194
3/4/2022,Alameda,County,1685886,118,253312
3/5/2022,Alameda,County,1685886,96,253408
3/6/2022,Alameda,County,1685886,115,253523
3/7/2022,Alameda,County,1685886,193,253716
3/8/2022,Alameda,County,1685886,209,253925
3/9/2022,Alameda,County,1685886,157,254082
3/10/2022,Alameda,County,1685886,131,254213
3/11/2022,Alameda,County,1685886,124,254337
3/12/2022,Alameda,County,1685886,63,254400
3/13/2022,Alameda,County,1685886,69,254469
3/14/2022,Alameda,County,1685886,130,254599
3/15/2022,Alameda,County,1685886,112,254711
3/16/2022,Alameda,County,1685886,135,254846
3/17/2022,Alameda,County,1685886,99,254945
3/18/2022,Alameda,County,1685886,101,255046
3/19/2022,Alameda,County,1685886,61,255107
3/20/2022,Alameda,County,1685886,77,255184
3/21/2022,Alameda,County,1685886,137,255321
3/22/2022,Alameda,County,1685886,227,255548
3/23/2022,Alameda,County,1685886,123,255671
3/24/2022,Alameda,County,1685886,133,255804
3/25/2022,Alameda,County,1685886,114,255918
3/26/2022,Alameda,County,1685886,63,255981
3/27/2022,Alameda,County,1685886,80,256061
3/28/2022,Alameda,County,1685886,186,256247
3/29/2022,Alameda,County,1685886,154,256401
3/30/2022,Alameda,County,1685886,126,256527
3/31/2022,Alameda,County,1685886,131,256658
4/1/2022,Alameda,County,1685886,174,256832
4/2/2022,Alameda,County,1685886,115,256947
4/3/2022,Alameda,County,1685886,103,257050
4/4/2022,Alameda,County,1685886,255,257305
4/5/2022,Alameda,County,1685886,230,257535
4/6/2022,Alameda,County,1685886,212,257747
4/7/2022,Alameda,County,1685886,186,257933
4/8/2022,Alameda,County,1685886,196,258129
4/9/2022,Alameda,County,1685886,161,258290
4/10/2022,Alameda,County,1685886,173,258463
4/11/2022,Alameda,County,1685886,335,258798
4/12/2022,Alameda,County,1685886,292,259090
4/13/2022,Alameda,County,1685886,244,259334
4/14/2022,Alameda,County,1685886,253,259587
4/15/2022,Alameda,County,1685886,263,259850
4/16/2022,Alameda,County,1685886,181,260031
4/17/2022,Alameda,County,1685886,154,260185
4/18/2022,Alameda,County,1685886,395,260580
4/19/2022,Alameda,County,1685886,388,260968
4/20/2022,Alameda,County,1685886,362,261330
4/21/2022,Alameda,County,1685886,366,261696
4/22/2022,Alameda,County,1685886,362,262058
4/23/2022,Alameda,County,1685886,229,262287
4/24/2022,Alameda,County,1685886,247,262534
4/25/2022,Alameda,County,1685886,583,263117
4/26/2022,Alameda,County,1685886,513,263630
4/27/2022,Alameda,County,1685886,523,264153
4/28/2022,Alameda,County,1685886,480,264633
4/29/2022,Alameda,County,1685886,443,265076
4/30/2022,Alameda,County,1685886,311,265387
5/1/2022,Alameda,County,1685886,408,265795
5/2/2022,Alameda,County,1685886,702,266497
5/3/2022,Alameda,County,1685886,636,267133
5/4/2022,Alameda,County,1685886,602,267735
5/5/2022,Alameda,County,1685886,670,268405
5/6/2022,Alameda,County,1685886,589,268994
5/7/2022,Alameda,County,1685886,382,269376
5/8/2022,Alameda,County,1685886,379,269755
5/9/2022,Alameda,County,1685886,892,270647
5/10/2022,Alameda,County,1685886,778,271425
5/11/2022,Alameda,County,1685886,783,272208
5/12/2022,Alameda,County,1685886,711,272919
5/13/2022,Alameda,County,1685886,746,273665
5/14/2022,Alameda,County,1685886,484,274149
5/15/2022,Alameda,County,1685886,428,274577
5/16/2022,Alameda,County,1685886,1064,275641
5/17/2022,Alameda,County,1685886,1004,276645
5/18/2022,Alameda,County,1685886,838,277483
5/19/2022,Alameda,County,1685886,845,278328
5/20/2022,Alameda,County,1685886,825,279153
5/21/2022,Alameda,County,1685886,541,279694
5/22/2022,Alameda,County,1685886,466,280160
5/23/2022,Alameda,County,1685886,1086,281246
5/24/2022,Alameda,County,1685886,935,282181
5/25/2022,Alameda,County,1685886,883,283064
5/26/2022,Alameda,County,1685886,904,283968
5/27/2022,Alameda,County,1685886,849,284817
5/28/2022,Alameda,County,1685886,475,285292
5/29/2022,Alameda,County,1685886,378,285670
5/30/2022,Alameda,County,1685886,488,286158
5/31/2022,Alameda,County,1685886,1376,287534
6/1/2022,Alameda,County,1685886,1110,288644
6/2/2022,Alameda,County,1685886,1013,289657
6/3/2022,Alameda,County,1685886,904,290561
6/4/2022,Alameda,County,1685886,537,291098
6/5/2022,Alameda,County,1685886,505,291603
6/6/2022,Alameda,County,1685886,1053,292656
6/7/2022,Alameda,County,1685886,887,293543
6/8/2022,Alameda,County,1685886,807,294350
6/9/2022,Alameda,County,1685886,766,295116
6/10/2022,Alameda,County,1685886,911,296027
6/11/2022,Alameda,County,1685886,476,296503
6/12/2022,Alameda,County,1685886,415,296918
6/13/2022,Alameda,County,1685886,819,297737
6/14/2022,Alameda,County,1685886,824,298561
6/15/2022,Alameda,County,1685886,700,299261
6/16/2022,Alameda,County,1685886,782,300043
6/17/2022,Alameda,County,1685886,781,300824
6/18/2022,Alameda,County,1685886,474,301298
6/19/2022,Alameda,County,1685886,467,301765
6/20/2022,Alameda,County,1685886,916,302681
6/21/2022,Alameda,County,1685886,901,303582
6/22/2022,Alameda,County,1685886,801,304383
6/23/2022,Alameda,County,1685886,825,305208
6/24/2022,Alameda,County,1685886,823,306031
6/25/2022,Alameda,County,1685886,575,306606
6/26/2022,Alameda,County,1685886,470,307076
6/27/2022,Alameda,County,1685886,1082,308158
6/28/2022,Alameda,County,1685886,941,309099
6/29/2022,Alameda,County,1685886,849,309948
6/30/2022,Alameda,County,1685886,802,310750
7/1/2022,Alameda,County,1685886,824,311574
7/2/2022,Alameda,County,1685886,483,312057
7/3/2022,Alameda,County,1685886,380,312437
7/4/2022,Alameda,County,1685886,558,312995
7/5/2022,Alameda,County,1685886,1151,314146
7/6/2022,Alameda,County,1685886,992,315138
7/7/2022,Alameda,County,1685886,840,315978
7/8/2022,Alameda,County,1685886,808,316786
7/9/2022,Alameda,County,1685886,522,317308
7/10/2022,Alameda,County,1685886,486,317794
7/11/2022,Alameda,County,1685886,1018,318812
7/12/2022,Alameda,County,1685886,951,319763
7/13/2022,Alameda,County,1685886,775,320538
7/14/2022,Alameda,County,1685886,704,321242
7/15/2022,Alameda,County,1685886,764,322006
7/16/2022,Alameda,County,1685886,462,322468
7/17/2022,Alameda,County,1685886,418,322886
7/18/2022,Alameda,County,1685886,900,323786
7/19/2022,Alameda,County,1685886,740,324526
7/20/2022,Alameda,County,1685886,675,325201
7/21/2022,Alameda,County,1685886,682,325883
7/22/2022,Alameda,County,1685886,672,326555
7/23/2022,Alameda,County,1685886,413,326968
7/24/2022,Alameda,County,1685886,412,327380
7/25/2022,Alameda,County,1685886,800,328180
7/26/2022,Alameda,County,1685886,724,328904
7/27/2022,Alameda,County,1685886,640,329544
7/28/2022,Alameda,County,1685886,528,330072
7/29/2022,Alameda,County,1685886,490,330562
7/30/2022,Alameda,County,1685886,359,330921
7/31/2022,Alameda,County,1685886,339,331260
8/1/2022,Alameda,County,1685886,736,331996
8/2/2022,Alameda,County,1685886,668,332664
8/3/2022,Alameda,County,1685886,542,333206
8/4/2022,Alameda,County,1685886,517,333723
8/5/2022,Alameda,County,1685886,463,334186
8/6/2022,Alameda,County,1685886,310,334496
8/7/2022,Alameda,County,1685886,251,334747
8/8/2022,Alameda,County,1685886,562,335309
8/9/2022,Alameda,County,1685886,462,335771
8/10/2022,Alameda,County,1685886,428,336199
8/11/2022,Alameda,County,1685886,399,336598
8/12/2022,Alameda,County,1685886,328,336926
8/13/2022,Alameda,County,1685886,250,337176
8/14/2022,Alameda,County,1685886,252,337428
8/15/2022,Alameda,County,1685886,466,337894
8/16/2022,Alameda,County,1685886,379,338273
8/17/2022,Alameda,County,1685886,374,338647
8/18/2022,Alameda,County,1685886,339,338986
8/19/2022,Alameda,County,1685886,297,339283
8/20/2022,Alameda,County,1685886,214,339497
8/21/2022,Alameda,County,1685886,217,339714
8/22/2022,Alameda,County,1685886,431,340145
8/23/2022,Alameda,County,1685886,369,340514
8/24/2022,Alameda,County,1685886,320,340834
8/25/2022,Alameda,County,1685886,312,341146
8/26/2022,Alameda,County,1685886,293,341439
8/27/2022,Alameda,County,1685886,172,341611
8/28/2022,Alameda,County,1685886,196,341807
8/29/2022,Alameda,County,1685886,331,342138
8/30/2022,Alameda,County,1685886,335,342473
8/31/2022,Alameda,County,1685886,246,342719
9/1/2022,Alameda,County,1685886,233,342952
9/2/2022,Alameda,County,1685886,237,343189
9/3/2022,Alameda,County,1685886,134,343323
9/4/2022,Alameda,County,1685886,126,343449
9/5/2022,Alameda,County,1685886,148,343597
9/6/2022,Alameda,County,1685886,295,343892
9/7/2022,Alameda,County,1685886,264,344156
9/8/2022,Alameda,County,1685886,247,344403
9/9/2022,Alameda,County,1685886,230,344633
9/10/2022,Alameda,County,1685886,181,344814
9/11/2022,Alameda,County,1685886,141,344955
9/12/2022,Alameda,County,1685886,269,345224
9/13/2022,Alameda,County,1685886,225,345449
9/14/2022,Alameda,County,1685886,194,345643
9/15/2022,Alameda,County,1685886,182,345825
9/16/2022,Alameda,County,1685886,177,346002
9/17/2022,Alameda,County,1685886,133,346135
9/18/2022,Alameda,County,1685886,123,346258
9/19/2022,Alameda,County,1685886,207,346465
9/20/2022,Alameda,County,1685886,175,346640
9/21/2022,Alameda,County,1685886,158,346798
9/22/2022,Alameda,County,1685886,168,346966
9/23/2022,Alameda,County,1685886,173,347139
9/24/2022,Alameda,County,1685886,141,347280
9/25/2022,Alameda,County,1685886,114,347394
9/26/2022,Alameda,County,1685886,223,347617
9/27/2022,Alameda,County,1685886,192,347809
9/28/2022,Alameda,County,1685886,173,347982
9/29/2022,Alameda,County,1685886,164,348146
9/30/2022,Alameda,County,1685886,166,348312
10/1/2022,Alameda,County,1685886,119,348431
10/2/2022,Alameda,County,1685886,118,348549
10/3/2022,Alameda,County,1685886,208,348757
10/4/2022,Alameda,County,1685886,187,348944
10/5/2022,Alameda,County,1685886,146,349090
10/6/2022,Alameda,County,1685886,164,349254
10/7/2022,Alameda,County,1685886,138,349392
10/8/2022,Alameda,County,1685886,116,349508
10/9/2022,Alameda,County,1685886,89,349597
10/10/2022,Alameda,County,1685886,159,349756
10/11/2022,Alameda,County,1685886,153,349909
10/12/2022,Alameda,County,1685886,168,350077
10/13/2022,Alameda,County,1685886,126,350203
10/14/2022,Alameda,County,1685886,143,350346
10/15/2022,Alameda,County,1685886,81,350427
10/16/2022,Alameda,County,1685886,103,350530
10/17/2022,Alameda,County,1685886,166,350696
10/18/2022,Alameda,County,1685886,152,350848
10/19/2022,Alameda,County,1685886,129,350977
10/20/2022,Alameda,County,1685886,140,351117
10/21/2022,Alameda,County,1685886,143,351260
10/22/2022,Alameda,County,1685886,82,351342
10/23/2022,Alameda,County,1685886,110,351452
10/24/2022,Alameda,County,1685886,197,351649
10/25/2022,Alameda,County,1685886,161,351810
10/26/2022,Alameda,County,1685886,153,351963
10/27/2022,Alameda,County,1685886,173,352136
10/28/2022,Alameda,County,1685886,142,352278
10/29/2022,Alameda,County,1685886,91,352369
10/30/2022,Alameda,County,1685886,116,352485
10/31/2022,Alameda,County,1685886,219,352704
11/1/2022,Alameda,County,1685886,224,352928
11/2/2022,Alameda,County,1685886,202,353130
11/3/2022,Alameda,County,1685886,189,353319
11/4/2022,Alameda,County,1685886,188,353507
11/5/2022,Alameda,County,1685886,152,353659
11/6/2022,Alameda,County,1685886,152,353811
11/7/2022,Alameda,County,1685886,235,354046
11/8/2022,Alameda,County,1685886,242,354288
11/9/2022,Alameda,County,1685886,210,354498
11/10/2022,Alameda,County,1685886,236,354734
11/11/2022,Alameda,County,1685886,196,354930
11/12/2022,Alameda,County,1685886,147,355077
11/13/2022,Alameda,County,1685886,153,355230
11/14/2022,Alameda,County,1685886,325,355555
11/15/2022,Alameda,County,1685886,281,355836
11/16/2022,Alameda,County,1685886,235,356071
11/17/2022,Alameda,County,1685886,235,356306
11/18/2022,Alameda,County,1685886,263,356569
11/19/2022,Alameda,County,1685886,196,356765
11/20/2022,Alameda,County,1685886,183,356948
11/21/2022,Alameda,County,1685886,352,357300
11/22/2022,Alameda,County,1685886,284,357584
